Gene Symbol	Pearson	Spearman
ADAMTS12	0.277276921	0.316756465
CHST7	0.364437581	0.316790547
INPP5J	0.345906974	0.316821465
EP400	0.269999422	0.316829324
CLDN6	0.319031735	0.316854555
RNF146	0.406782254	0.316864037
TYR	0.451536607	0.316965215
EIF4H	0.322168137	0.316978312
COPS7A	0.410490766	0.317115785
PSMD9	0.321704837	0.317255139
CS	0.291001864	0.317263364
HMG20A	0.327969093	0.317312243
C15orf57	0.339366181	0.317436311
R3HDM2	0.278710812	0.317514666
BIRC2	0.399542365	0.317538075
MLC1	0.459153637	0.317606838
KNTC1	0.324208536	0.31761022
ATG5	0.308135929	0.317711503
ATAD5	0.32119336	0.317874795
DCAF8	0.322065953	0.317881171
SLU7	0.338900251	0.317927701
TRIM37	0.117744055	0.318081195
RNASE3	0.640383953	0.318092174
PELO	0.347473954	0.318223092
CETN3	0.326601142	0.318224379
ATG2A	0.305961426	0.318277359
VBP1	0.318378261	0.318362916
NCAPG	0.316081134	0.318405685
GDAP2	0.372333553	0.318422605
TMEM167A	0.312371372	0.318433808
FARS2	0.310138744	0.31846745
CDK11A	0.350640951	0.318583578
ZNF600	0.309984438	0.318846412
SUPT5H	0.475800529	0.318876619
PPP1R26	0.463716818	0.318879946
PYGM	0.721091875	0.3189251
GUCD1	0.360310058	0.318957012
ZNF16	0.433820467	0.319120201
IGHG3	0.561101539	0.319170017
STIP1	0.331048522	0.319207495
WDR6	0.294524849	0.319319119
GABPA	0.331619849	0.319391968
BTK	0.593631333	0.319396706
PRPF3	0.328618252	0.319465287
ZNF544	0.192092921	0.319631094
ZNF354A	0.516082974	0.31965812
IFT140	0.328744885	0.319799421
NAT10	0.391998019	0.319957137
NARG2	0.295778781	0.320027642
ERCC1	0.305898962	0.320031719
BCL7B	0.300628318	0.320120598
MND1	0.385552516	0.320215852
VAMP4	0.319980492	0.320265286
FTSJ3	0.350359728	0.320306342
GNPTG	0.337709801	0.320465905
RBM8A	0.331933434	0.32093825
MTFP1	0.367608237	0.320980554
FAM208A	0.357172554	0.321159617
ROMO1	0.363081089	0.321302326
CDCA8	0.347747969	0.321420699
LZTR1	0.404566184	0.321492378
CCDC22	0.386768901	0.321502478
MPHOSPH8	0.497091676	0.321516108
POLR2H	0.31291015	0.321577912
MKLN1	0.29702153	0.321613086
HSD3B1	0.70853525	0.321623379
AMMECR1L	0.373655225	0.321659461
FAM219B	0.418961925	0.321700629
SNX17	0.304482312	0.32176497
PI4K2B	0.321815777	0.321830114
YIF1A	0.322496636	0.321945884
RNF31	0.355298269	0.322005607
ZFR	0.27828221	0.322267159
IFT122	0.320527867	0.322284964
SMG9	0.354570454	0.322346588
KRT3	0.4064197	0.322562116
PDAP1	0.324756045	0.322804597
FBXW11	0.277110101	0.322917295
PHAX	0.332885337	0.322925386
PLK2	0.386111596	0.323012647
RAD51C	0.276816878	0.323056473
NAA16	0.344402975	0.323064706
CKAP2	0.349748309	0.323093174
FLT1	0.566307676	0.323130577
CDC45	0.325818034	0.323189511
GPRASP1	0.665815539	0.32327044
DDX24	0.34116981	0.323283757
HIC2	0.36289284	0.323425469
MAP3K7	0.351826733	0.32342875
ZW10	0.327849364	0.323532854
SH2D2A	0.608531482	0.323552124
PAQR4	0.211253756	0.323583663
FBXO3	0.408104947	0.32365156
HOXC4	0.317394815	0.323819534
PAPD4	0.3955547	0.323875892
AP5M1	0.319501765	0.323892088
ALDH18A1	0.31797537	0.323928354
HNRNPM	0.323967602	0.323929059
SPG7	0.321906381	0.324102017
WBSCR16	0.364431335	0.324121522
MCM5	0.328327627	0.324193901
PHF20L1	0.398401555	0.324222806
RUVBL2	0.290885414	0.32424372
ARCN1	0.338779461	0.32424983
CASP8AP2	0.275371433	0.324278667
KISS1	0.54553877	0.324456982
ANO8	0.284202459	0.324474818
MTFR1L	0.361950375	0.324511801
POLR3K	0.368490762	0.324630506
CCDC88B	0.597947266	0.32466153
PIGW	0.321474191	0.32473454
CHMP4B	0.31489952	0.324804659
ACTR8	0.325197863	0.324826384
DNAJC16	0.343595093	0.324867722
PRKRIP1	0.388704851	0.324898657
PRTN3	0.521804821	0.324954738
FAM32A	0.311476694	0.325099943
PCK1	0.538167307	0.32512821
PDE1A	0.701683763	0.325384615
RLIM	0.352211989	0.325406004
SHQ1	0.320785649	0.325412826
HNRNPH1	0.320546471	0.32554819
PLEKHJ1	0.394719599	0.32564781
ZNF672	0.23548062	0.325677507
CSTF2	0.356440255	0.325688013
ZNF689	0.386794845	0.325791855
KIF18B	0.334368389	0.325877421
LIPT1	0.31270554	0.325886329
AZU1	0.803249724	0.325909222
CHCHD2	0.454476579	0.325984344
DCTN1	0.275899686	0.326031344
BTAF1	0.330850972	0.326397705
KANSL2	0.325191084	0.326469886
HGS	0.374545241	0.326481364
EME1	0.312054512	0.326578438
OBFC1	0.342794429	0.326641748
ANKHD1	0.321607093	0.326844669
FGFBP2	0.552416784	0.326971121
RBBP8	0.401130526	0.327091626
MEMO1	0.34808757	0.327104341
LMOD1	0.471089482	0.327207063
TBC1D12	0.423338343	0.327254835
RNASEH2C	0.343301221	0.327272599
DMRTB1	0.917302452	0.327326835
RBM48	0.321099898	0.327333566
SHKBP1	0.41166558	0.327365876
HMGN4	0.356391116	0.327406077
WASF2	0.344016753	0.327429107
ZFAND3	0.312007889	0.327440451
DVL1	0.310000873	0.327447273
SCAF1	0.317621746	0.327532271
TDRD12	0.683039871	0.327566054
TK1	0.324166771	0.327735779
ARNTL2	0.285172271	0.327742943
XRCC3	0.311435962	0.327873504
TMEM129	0.36932899	0.327896787
ASNSD1	0.343324239	0.328011611
ESCO2	0.315608554	0.328027868
POMT1	0.413183882	0.328134181
TRAPPC10	0.285200442	0.328135259
CHAC1	0.282931399	0.328259338
RAB35	0.334095165	0.328260527
TSNAX	0.408310287	0.328482365
RFWD2	0.306816429	0.328485635
ACTR5	0.326433572	0.328631823
DDX10	0.329002577	0.328730522
DEF8	0.413632837	0.328766966
GTF3C2	0.359507882	0.329001708
ZCCHC7	0.297642394	0.32908188
SENP8	0.317642799	0.329193637
ZNF12	0.324469368	0.329277794
NCOA4	0.244963963	0.329284648
MCM4	0.337985368	0.329344334
RING1	0.320942091	0.329347624
USP24	0.324578276	0.329386634
METTL5	0.332117351	0.329394008
XPO6	0.336762526	0.329448443
MKNK2	0.503256187	0.329527837
RPA1	0.320506266	0.329571342
HSBP1	0.30755273	0.329692213
DPH1	0.304880175	0.329802958
CHKB	0.353940473	0.329813707
CCDC77	0.337381138	0.329831007
RABAC1	0.322369935	0.329834828
PRMT5	0.31967675	0.329879423
LIN9	0.337732667	0.329929516
C22orf39	0.378785889	0.32997015
USP37	0.428366851	0.330091614
RABGGTB	0.311942982	0.3300975
UPK3B	0.458975866	0.330182005
DROSHA	0.279989852	0.330183982
SFMBT1	0.370945762	0.33019555
HSF2	0.340943543	0.330338099
KCTD5	0.300859216	0.330381833
VWA5B2	0.372206751	0.330402377
EXO1	0.346156128	0.330471478
HNRNPK	0.364855066	0.330490651
CDK5RAP1	0.300118513	0.33056209
ANKRD11	0.354838672	0.33056867
PPP2R2D	0.299113307	0.330726245
PPM1K	0.453387599	0.330805751
UBE4B	0.397398075	0.330833512
HYAL2	0.451136719	0.330857143
HDAC1	0.350519772	0.330859596
GPM6A	0.516657375	0.330890212
POLE2	0.298118268	0.330900246
CUL1	0.313252451	0.331267316
PTCD2	0.335950156	0.331398297
MED25	0.306301247	0.331476408
TRIM13	0.39147693	0.331524446
EIF3G	0.378545391	0.331541793
DYNC2LI1	0.434750817	0.331570078
NMT1	0.344656817	0.331574458
C7orf25	0.163045413	0.331599123
RHOT2	0.366261036	0.331648717
SAP30L	0.359609586	0.331696656
RAPGEF2	0.291110311	0.331827297
CKAP2L	0.319292586	0.331897579
MYO15B	0.517948862	0.331944641
TOP2A	0.351905945	0.331951863
FUNDC1	0.459488985	0.332035054
CARD6	0.38102297	0.332134728
PEX16	0.344848775	0.332146321
NFE2L2	0.306694209	0.332173935
MIER3	0.354009562	0.332222551
WDR45	0.344784514	0.332257595
KLHL42	0.355300508	0.332261878
PPP1CA	0.308866918	0.332294489
SSRP1	0.360050617	0.332372038
USP30	0.347807045	0.332417027
FBRSL1	0.224031951	0.332462369
LSM6	0.365962057	0.332507632
ETF1	0.33330341	0.332587766
UNC45A	0.310572805	0.332641815
SIAH1	0.273304623	0.33264803
SRSF4	0.360134923	0.332725709
ZFYVE19	0.412033246	0.332725709
TBK1	0.325093132	0.332909007
PRELID1	0.391648497	0.332930897
CDCA3	0.350172147	0.33313737
STK11IP	0.348735539	0.333146589
SASH3	0.617906162	0.333252148
ZNF850	0.383584447	0.333333333
CELF5	0.690284826	0.333333333
STARD3	0.646043415	0.33345876
TBP	0.348060375	0.333697899
USP31	0.417416319	0.333729562
RCAN1	0.363152748	0.333734261
SRRM2	0.322793939	0.333761577
MYNN	0.430190868	0.333842628
LETMD1	0.342812194	0.333858828
RBCK1	0.388000342	0.33393289
PGM5	0.445452746	0.333951814
CSNK2A2	0.38528282	0.334100912
PDGFRA	0.428227521	0.334108681
FBXL15	0.33307016	0.33411088
FAM204A	0.393235583	0.334126088
DTL	0.388304788	0.334171497
ATPAF1	0.436206039	0.334276925
ENDOV	0.353236511	0.334380365
SRSF5	0.34835899	0.334408524
MMADHC	0.386287542	0.334426158
FBXO21	0.324531728	0.334445527
SULT1B1	0.381297069	0.334521335
CYTH4	0.478906472	0.33453799
CDPF1	0.338911733	0.334541415
CYTIP	0.596247044	0.334700855
FASTKD2	0.348733765	0.3347253
RPF2	0.308154993	0.334886978
KIAA0196	0.362811784	0.334899903
CKS1B	0.334793365	0.335006296
ZNF688	0.211050025	0.33512608
GPN2	0.344334548	0.335133685
OGDH	0.354691316	0.33515323
ELMO2	0.327860035	0.335165685
PDHA1	0.324109959	0.335197409
ZUFSP	0.355436791	0.335207511
RPUSD3	0.363344741	0.335225139
SPC25	0.326662227	0.335261799
CSNK1A1	0.363702232	0.335336058
MAGEB1	0.667672148	0.335345
NMD3	0.369620665	0.335376477
RUSC1	0.359704793	0.335384571
BCS1L	0.330201696	0.335713933
IMMP1L	0.38239216	0.335757876
NPR2	0.366956254	0.336021505
PSME4	0.329514621	0.336195677
EEF2	0.370189012	0.336245732
BRE	0.40876084	0.336279806
CTAGE15	0.319657446	0.336440539
ZER1	0.365774244	0.336462957
PDCD10	0.37049234	0.336536188
PHACTR3	0.619135055	0.336577234
NUCKS1	0.309097164	0.336639822
IGLL1	0.777115695	0.336720462
RFT1	0.343206358	0.336798014
RNFT1	0.191842682	0.336881148
FAM199X	0.318646463	0.337083919
ARRDC3	0.472361796	0.337083919
PITX2	0.363889034	0.337140564
PCID2	0.343790353	0.337299224
ENDOG	0.384700739	0.337378183
GLRX2	0.336529401	0.337389346
SEC23B	0.357413243	0.337510017
ZNF511	0.294451424	0.337595469
MTRF1	0.344543284	0.337778755
TIMM13	0.383583292	0.337917502
EIF4E2	0.330670346	0.337932542
SCAI	0.333821388	0.337940774
CDK1	0.341127823	0.337949227
ABL2	0.33234949	0.337972243
EGR1	0.428935701	0.338009998
PNN	0.334719893	0.33805474
PCDHGA11	0.351332925	0.338076416
BECN1	0.379014388	0.338144509
WDR60	0.383017399	0.33826367
TENM4	0.348476971	0.338316459
EMC4	0.338926866	0.33851416
NDNL2	0.376969727	0.338612624
PRKAG2	0.334323441	0.338734248
LMO3	0.651988715	0.338803419
CDNF	0.479909526	0.33882668
TSHZ1	0.36842432	0.338933426
ITGA10	0.633884345	0.338987688
KIF14	0.329890921	0.339002014
IMMP2L	0.381189303	0.339007581
ESCO1	0.382436135	0.33923731
COX20	0.305142003	0.339327883
EBNA1BP2	0.341060153	0.33936297
RBP2	0.57008129	0.339385349
CD1B	0.78376298	0.339451429
GZMB	0.827839081	0.339451429
CCDC137	0.368247316	0.339477648
EPB41L4A	0.249501117	0.33952573
SRA1	0.377709093	0.339575407
ADCY3	0.319233078	0.339588345
CACTIN	0.323749883	0.339594026
TMEM55B	0.381995649	0.339659301
DPP10	0.144004602	0.339713869
SLC4A10	0.529129254	0.339723206
CYHR1	0.359491456	0.339728914
COX18	0.377484981	0.339859592
SNX5	0.34537316	0.339896413
ZNF121	0.357701712	0.340023305
CREBZF	0.359969001	0.340028812
KLHL18	0.409899623	0.340037336
TTF1	0.313582254	0.340160412
STT3B	0.340261841	0.340190395
USP33	0.374753177	0.340251259
WRAP53	0.386875237	0.340259249
NUFIP2	0.357222219	0.340260424
RRP9	0.352374718	0.340262069
C12orf57	0.408891323	0.34031042
SSX5	0.129858577	0.340311828
C4orf3	0.364420408	0.340331781
ARL6IP6	0.326655404	0.340344919
NONO	0.350941351	0.340384032
RBM4	0.313175878	0.340440197
UBE2T	0.376199252	0.340526676
COG7	0.326999642	0.340687179
METTL4	0.356622807	0.340711462
FASTKD3	0.315854904	0.340774009
NRGN	0.213713191	0.340812239
WNT10A	0.297497357	0.340837551
BTF3L4	0.339312215	0.340846742
CELF4	0.387180964	0.340935833
PICK1	0.339109382	0.340958765
SMURF1	0.263174124	0.341089753
SHANK3	0.455176189	0.341113381
RTCB	0.390594539	0.341159053
CD72	0.627592708	0.341244771
POU2AF1	0.632384247	0.341289291
CCDC41	0.359178378	0.341293741
GLTPD1	0.324913415	0.341451175
FPR2	0.320707858	0.341562485
LAGE3	0.351862423	0.341607758
TXNDC11	0.433371736	0.341670035
BUD31	0.335360904	0.341680042
CEP55	0.347106383	0.341779681
ZNF770	0.358584149	0.341802328
KRT17	0.576680823	0.341827542
ZBTB8OS	0.344883198	0.341843177
TMEM167B	0.431855864	0.341927394
CMC1	0.353045101	0.341979983
KIAA0556	0.278404442	0.341988968
DENND1A	0.388721015	0.342067894
EP400NL	0.398958973	0.342082994
ZFC3H1	0.341353398	0.342088937
CEBPZ	0.331312099	0.342163431
RIF1	0.318306967	0.342184111
SRPRB	0.329417572	0.34226354
DDX42	0.34318143	0.342346494
ZRSR2	0.324934127	0.342374355
ILF3	0.322296018	0.342502532
ZC3H15	0.37379759	0.342578201
ABCC6	0.323790255	0.342633886
COMMD7	0.437427867	0.342658432
MYCL	0.545188153	0.342704354
USF1	0.370383915	0.342794527
PTPN22	0.417303176	0.342918336
YBX1	0.365340035	0.343160994
SERF2	0.376280703	0.343168408
RBL1	0.387514179	0.343252902
DCLRE1C	0.33673138	0.34328725
ZNHIT2	0.39417989	0.34328806
ATG13	0.38674705	0.343419912
YEATS2	0.371096167	0.343480355
SUMO1	0.351279156	0.343661538
FBN3	0.462557546	0.34368721
ZBED4	0.348375633	0.343758598
NME6	0.329434844	0.343784812
ANGEL1	0.372433553	0.344001359
UCK1	0.343321124	0.344015444
PUSL1	0.357364678	0.344119565
GBP5	0.271454912	0.344144144
HNRNPL	0.355082658	0.344194277
EEF1D	0.342012811	0.344261251
TECR	0.374923179	0.344314125
MINK1	0.36204665	0.344342795
ZNF433	0.380327821	0.344433266
DCN	0.594858816	0.344463002
7-Mar	0.297074101	0.34450078
DHX15	0.334280284	0.344533143
AP1B1	0.340681864	0.344533848
NDUFAB1	0.318790372	0.344533926
HPN	0.153737739	0.344569902
ATP6V1A	0.366006658	0.344915013
EZH2	0.356035387	0.344981752
SRP14	0.340629976	0.345108181
DNAJB9	0.316776254	0.345120955
GOPC	0.385509566	0.345127686
ATP6V1F	0.380635497	0.345131916
MYSM1	0.160080828	0.345162285
KIAA2013	0.365544169	0.34516693
C12orf65	0.33780398	0.345227872
CREB5	0.328101413	0.345253334
SAFB2	0.340770733	0.345327903
KANSL3	0.321755366	0.345381844
PAK6	0.284014682	0.345541235
PRICKLE2	0.341542077	0.34554621
HNRNPA3	0.347476244	0.345594155
STAG3	0.387229259	0.345595999
DCAF12	0.358364096	0.34568654
SELK	0.293755416	0.345696765
ZC3H14	0.366640937	0.345730689
C1orf52	0.325316802	0.345733978
BET1L	0.391474784	0.345748255
ZNF319	0.291705778	0.345925772
GRID2IP	0.407129878	0.346042064
CAPN8	0.452944437	0.346082739
USP22	0.390475605	0.346295456
ZDHHC18	0.300308525	0.346360886
ORM1	0.772831223	0.346461846
EMC10	0.542596181	0.346511584
ARMC5	0.330462878	0.346535766
CCDC85B	0.319237111	0.346571832
ERGIC3	0.343768829	0.346616158
BUB1	0.351200137	0.346622468
SMC4	0.335994692	0.346629788
APOOL	0.505443154	0.346798046
KIAA1191	0.37963528	0.34685045
DLX3	0.269113979	0.346898688
MKI67	0.340809239	0.34727885
POC1B	0.329941876	0.347392999
METTL14	0.379356911	0.347397054
PFN1	0.34834317	0.347428073
EYA1	0.319799844	0.347466254
AMFR	0.368509048	0.347516667
ATF2	0.376855742	0.347563197
SUZ12	0.315539034	0.347566487
OSBPL9	0.364754303	0.347643566
IFT20	0.347448553	0.347648908
CD248	0.767699895	0.347664538
CHGB	0.585120954	0.347685902
FAM208B	0.342211163	0.347725815
CST5	0.565867316	0.347746004
PHC3	0.358666715	0.347833443
FTSJ2	0.348629375	0.34788037
SLIT3	0.486202172	0.347920535
C2orf68	0.371150493	0.347928681
RPN2	0.359847914	0.347947652
FOCAD	0.438941806	0.348301323
ZSWIM8	0.298643765	0.348316704
BTF3	0.359269159	0.348329992
DIS3L2	0.402966562	0.348341272
PPIG	0.344058831	0.348371822
POLD1	0.394463218	0.348444906
RAB4B	0.388721544	0.348558175
AKAP8	0.365625762	0.348646299
PUS7L	0.512788049	0.348679491
IGFBP1	0.474527766	0.348753169
PTPRC	0.834885392	0.348856305
PIGQ	0.310526332	0.348915479
SDF2	0.364786439	0.349056134
RBM14	0.333658126	0.349098433
SUV39H1	0.315567729	0.349219674
UQCRFS1	0.340976629	0.349237082
ATF4	0.343999964	0.349262732
NCAPH2	0.358995844	0.349293011
CACNB3	0.359284042	0.34929972
MUC5B	0.502895151	0.349366329
CMC2	0.368997591	0.349372675
FANCD2	0.375167616	0.349393761
HAT1	0.380588915	0.349467379
COQ7	0.342419141	0.349558088
SFPQ	0.353698426	0.349700496
F11R	0.31891187	0.349759533
ATXN7L1	0.257946035	0.349764087
MAPKAPK5	0.393647962	0.349837998
LAMP5	0.657859679	0.349944871
DKC1	0.358849774	0.349998238
TNFRSF9	0.353907513	0.35
B4GALNT4	0.357884716	0.35
TRABD	0.339661798	0.350034427
ELL	0.384495273	0.350113621
ZDHHC17	0.321118658	0.350140423
KIAA1328	0.230795717	0.350227651
SLC25A17	0.380647891	0.350321726
PASD1	0.509931464	0.35042735
KIAA0020	0.407540706	0.350434862
LGALS4	0.862343576	0.350451421
DHX35	0.323844563	0.350573041
LCP2	0.726070269	0.350591684
PPHLN1	0.413257032	0.350766208
HLA-G	0.722024057	0.350790928
AFF4	0.413782618	0.350850807
MAGT1	0.393666273	0.35103904
GRAP	0.583725343	0.351047588
PIK3CB	0.386822846	0.351235956
C3orf14	0.584347718	0.351248332
PCGF3	0.346403447	0.351265823
CDK12	0.469708808	0.351269102
MIIP	0.373098672	0.351287852
ZDHHC9	0.389650765	0.351327886
SI	0.676387775	0.351375859
CBX1	0.327621987	0.351434305
TRPM7	0.348807332	0.351457275
HSPE1	0.357305151	0.351530889
PRIM1	0.337175846	0.35155872
PWWP2A	0.39089677	0.351652317
UBA6	0.401822802	0.351685047
CCNB2	0.375742841	0.351752366
EMC3	0.337595638	0.351821297
SAR1B	0.344702607	0.351838971
PMS1	0.326959	0.351862705
PAXBP1	0.336267909	0.35187751
PEX3	0.342818293	0.351944484
C3orf38	0.337195078	0.351957879
ZC3H11A	0.368430051	0.351979029
FGB	0.664843718	0.351997521
TOMM40	0.365855057	0.352034958
RAD51	0.347980585	0.352113937
GINS3	0.409542567	0.352149872
ZNF446	0.40839788	0.352219003
GSTCD	0.386281382	0.352268304
KIF21B	0.416406148	0.352301836
SETD8	0.351674521	0.352463326
MYO19	0.361262479	0.352498138
ATPAF2	0.375593697	0.352583984
TAF7	0.364535528	0.352629266
CABIN1	0.422300723	0.352774964
ZNF207	0.384154839	0.352783659
APOPT1	0.276966135	0.352882073
FBLN5	0.518617244	0.352941176
KDM2B	0.3582978	0.35300068
ASCC2	0.334174502	0.353065656
CEBPE	0.612714938	0.353164849
WRB	0.334803965	0.353182524
KPNA2	0.364696399	0.353221224
ECD	0.383914193	0.353270528
SBNO1	0.338099468	0.353397707
EXOSC6	0.361335357	0.353431311
AP3D1	0.306739818	0.353476901
OGFOD3	0.299148431	0.353485369
PMEL	0.858806767	0.353499766
HN1L	0.355612914	0.353521785
MSL1	0.380854768	0.3535474
HAPLN1	0.611346889	0.353620254
METTL10	0.32814754	0.353646564
ZCCHC10	0.36605856	0.353664782
CAPNS1	0.391427792	0.353670304
RASSF1	0.390542945	0.35375247
PSMD10	0.433127894	0.353793912
MYO1F	0.779138118	0.353797429
FTH1	0.356537047	0.35394525
MSX2	0.295302859	0.353973168
STAB1	0.699632352	0.353973168
RALYL	0.717527178	0.354083788
MSX1	0.426035864	0.354086421
NR2C2	0.378679257	0.354215262
CENPE	0.324877049	0.354218429
NSL1	0.337992431	0.354261087
TRIB3	0.381426068	0.354327599
MT1L	0.337781354	0.354388486
DLL3	0.535549942	0.354393726
CDT1	0.330888171	0.354494807
ACD	0.353470602	0.354532002
PAFAH1B2	0.459846241	0.354630353
MBTPS1	0.411847447	0.354634824
ZNF195	0.369248548	0.354696959
SKI	0.362821045	0.354784296
WDR73	0.376920504	0.355008628
OLFM2	0.316038413	0.355043068
ARV1	0.383190597	0.35516777
CISD3	0.404744069	0.355312924
MANBAL	0.629298087	0.355401557
STXBP3	0.382234725	0.355425028
TRIM26	0.329049988	0.355528599
ZDHHC2	0.343644242	0.355533236
WDR34	0.376442137	0.355550268
LAMTOR3	0.291215929	0.35559628
UBXN4	0.392899882	0.355631825
ADH7	0.668943032	0.355663235
ANKRD49	0.41991851	0.355672319
AASDH	0.43619592	0.355743481
SIN3B	0.364009502	0.35609994
ATR	0.359782714	0.356176641
RNF187	0.391321664	0.356215956
SEMA6D	0.526702118	0.356236786
COL3A1	0.701658702	0.356301097
SEC24C	0.389642829	0.356329532
PWP1	0.390255678	0.356413661
UHRF1	0.434701517	0.356438101
CREBRF	0.36249456	0.35656682
OTUB1	0.339601522	0.356640668
GTF2F2	0.338484545	0.356748062
FAM207A	0.357273568	0.356751822
IARS	0.364184531	0.356827961
PCDHB10	0.307188244	0.356848228
CNOT2	0.373397529	0.357014784
MAMDC2	0.483078052	0.357048748
KLC1	0.363229696	0.357056143
IQCC	0.162296629	0.357142857
BMX	0.560520841	0.357142857
PKMYT1	0.340941717	0.357262699
MYL6B	0.393831786	0.35729584
GLTSCR1	0.322025707	0.357501099
TSEN54	0.366770368	0.357583242
SERPINB7	0.390061784	0.357588358
DCAF10	0.385765102	0.357663152
NUS1	0.312413864	0.357675317
CCDC167	0.456530275	0.357700011
PISD	0.415650422	0.357761605
SENP3	0.351882392	0.357945843
CLINT1	0.355506509	0.358070626
PGS1	0.386607473	0.358142327
MAP2K1	0.411274062	0.358156635
RBMXL1	0.380994379	0.358231834
HTRA2	0.368947523	0.358315258
PAPLN	0.366386265	0.358412654
NIPAL1	0.356760813	0.358428451
ACTR3	0.475016479	0.358543675
FAM129C	0.77497084	0.358551308
NOTCH2NL	0.393684668	0.358558559
NUDT6	0.379015737	0.358636734
TMED5	0.374026722	0.358646839
PMPCA	0.307043299	0.358672219
GPA33	0.610196486	0.358710652
DDX20	0.370152657	0.358880896
CCDC86	0.36477733	0.358893821
ATXN7	0.319590624	0.358967217
FAM98C	0.368304569	0.359089967
ANKRD32	0.305083818	0.359123758
LARS2	0.354438301	0.359133283
MAPK3	0.399261818	0.359140098
TEAD2	0.478413948	0.359188611
RPTOR	0.34021315	0.359209657
TTI2	0.371824025	0.359276148
METTL17	0.369257042	0.35930701
CYBB	0.664099594	0.359353024
MRPL1	0.35234276	0.35940635
CWC25	0.414225604	0.359525494
MON1B	0.35554726	0.359583995
WIZ	0.393058752	0.359606333
PDE8B	0.12907612	0.359638009
KIF11	0.376574806	0.359639937
ZNF518A	0.306841558	0.359647876
DOT1L	0.315525319	0.359692579
SGOL1	0.344951367	0.359830411
TRIM4	0.584642973	0.360006533
DPH7	0.366005773	0.360067466
WDR43	0.377825195	0.360080322
SPRYD4	0.274313017	0.360160712
B4GALT2	0.507088164	0.36019536
FBXO38	0.353467623	0.360225418
PAH	0.597385671	0.360283785
EMG1	0.403200394	0.360374774
MTCH2	0.345010448	0.360377593
MDN1	0.365369474	0.360440573
DHX34	0.37139402	0.360444589
ACACA	0.401634249	0.360445273
STK16	0.390631412	0.360466934
TXN	0.397495544	0.360548671
SIMC1	0.395049356	0.360577573
BOC	0.471957229	0.360805861
RETN	0.573038469	0.360819994
AK5	0.372880248	0.360845408
ALG8	0.387274735	0.360874414
AMER1	0.357897177	0.360963568
THADA	0.414328431	0.361187008
RRM2	0.378715264	0.361266823
PSRC1	0.363989078	0.361346942
ST7	0.443728663	0.361361271
CIZ1	0.434784254	0.3614755
KIF20A	0.386551375	0.36152532
DARS	0.3507783	0.361549759
RAB33A	0.369094341	0.361568789
MAP3K2	0.334125527	0.361575544
FBXO5	0.402391072	0.361596387
HIAT1	0.406531236	0.361734825
DYNC1I2	0.34010266	0.361780997
NUDT15	0.338706891	0.3618719
GIGYF1	0.355573981	0.361891445
NAA15	0.375285411	0.361974164
MED13L	0.395130895	0.362039494
